tweet_id,tweet,label
926199593737621504,"приходишь в аптеку, а тебе говорят, что у них флуоксетина нет. столица, бля, называется.",0
761209086901911552,"Энакин познал злобу? Пачка паксила,и он снова стал добрым)",0
1144946984681463809,"Есть, конечно, охуенный варик снизить пульс и убрать паническую атаку ксанаксом, но ебать, не думаю, что их надо мешать.",0
1131210239309680640,"россия, я беру его только потому, что тут в одной аптеке есть запасы его по двести рублей пачка) врач мне на приеме тогда просто велаксин выдала.",0
1056314206184763395,"Вот, пульмикорт ингалирую с физраствором",0
984345071922401280,"Вот Пашка даёт , тот ещё альфач оказывается , я думала кроме ксанакса и бухла его ничего не волнует в принципе",0
930432640787845122,"конец адского рабочего дня в стационаре заставляет судорожно искать вискарь дома, прозак в аптеке и суицидные риски такого образа жизни.",0
1143128646191910913,"Выпала на капитальное грустнявое; венлафаксин, настало твоё время",0
1062718697880473601,Есть ли жизнь без ксанакса?,0
1126205425236492290,"Я химик и в некоторой степени медик. И понимаю, о чём говорю, когда глазные капли с ципрофлоксацином в ветаптеке продают дороже в два раза, чем такие же для человеков.",0
763141951365537792,Душа требует водки и прозака,0
972508592250253313,бахнул этого флуоксетина зашлифовал тёмным пивом и сразу так хорошо и жизнь прекрасна и успех пришёл,0
691319326809415680,"@PetrenkoVD но без сеалекса моя жизнь бы не была такой , какая она сейчас!",0
1150466764452614144,Неопатриархат во всей красе мудчина ради лайков в тик токе ходит по бедным женщинам которым только сделали кесарево и выписали ксанакс,0
1096141509013975043,"@A_GratcH @missSamoironiya У меня как-то была температура 39, а через 3 дня в Тайланд лететь. И постельный режим как бы да, но я не собиралась вместо отпуска в кровати валяться)  Так вот врач выписала Тамифлю, я приняла и на след. день температура 36,7.",0
1005546094150017024,"Не вдаваясь в историю переписки, скажу, что я только что написала: ""От ксанакса Лил Пипы дохнут"".  Цитаты великих людей, хспд))",0
1123120224826462208,Ты понимаешь что повзрослел когда знаешь что такое лоперамид и смекта и зачем все это нужно. Обосраться и не жить,0
1070458425035890688,"бже блять какая  антидепрессанты охуенная штука, с начала венлафаксина не было ни одной ПА, чувствую себя ранкой, которуб наконец-то оставили в покое и она начала затягиваться",0
904429243622412292,"Год назад я попытался купить прозак, не вышло. Сейчас смог купить единственное что нашёл без рецепта. Слабо, но вдруг будет толк",0
1145942104918700032,"тогда я тем паче не понимаю, причем здесь сальбутамол? он вообще не от этого же О_о",0
1099926512076247040,"его точно не было! Я задыхалась так, что без сальбутамола буквально вдоха сделать не могла! Говорю ж была не самым обучаемым ребёнком",0
699885966237036544,"@kotkk1 Окей, Гугл, где лежит симбикорт",0
829075531601690624,Емчи той и Ксанакса така,0
970535685827555328,"Здравствуйте! Результат ТТГ-0.103. Принимаю Эутирокс 100. Какие нужно сдать анализы, чтобы выявить проблему?",0
969558435531341826,очень приятно когда на чай оставляют паксил,0
967747143317491712,"Норвежская лыжница Марит Бьорген с 2009 года по назначению врача принимает стероиды  Поворотным моментом ее карьеры стало разрешение , полученное от WADA и FIS на сильнодействующий препарат сальбутамол",0
940928091727253505,@kurdyukov_espru А что за новости про сальбутамол в пробах Фрума?,0
836157646508081154,"Когда я буду в голодном коматозе, под флуоксетином курить свой ягодный бонд, включи для меня рем и закажи для себя пиццу.",0
968903997657698304,"Что нужно сделать с телкой, чтобы она перестала меня преследовать. Может дать ей денег на прозак?",0
753870424149204992,"Велаксин: тебя ударяют по голове молотом счастья и эйфории, челюсть танцует сальсу. Флуоксетин: тебя гладят по голове тем же молотом.",0
1150390893750476803,Я хочу домой и спать нереально. из-за кветиапина ядолжна была уже привыкнуть,1
773110782586458112,"спасибо прозаку, что я щас не так паникую из-за артблока и перерывов хддд",0
1162355034073509888,"По идее венлафаксин, но я тоже не могу понять, как можно было так написать",0
956402835649789952,"Cейчас это модно, да. Ни о чем это никогда не скажет. Вон в америке все пьют прозак и жалуются психоаналитикам на жизнь. Корелляции с преступлениями ноль.",0
921505027679817728,«нужно на что–нибудь другое заменить её» (из Мэйн Селекшн). эта песня заканчивается и начинает играть «Рексетин» во всю свою стену звука.,0
1019532697063116800,"Забыла вчера выпить алпразолам перед сном - страдала бессонницей до четырёх утра, пока не встала и не пошла за таблеткой. Не знаю, что это было. Совпадение и самовнушение или реально такой эффект.",1
1025290035514486784,"АМКУ оштрафовал производителя ""Тамифлю"" и другие фармкомпании",0
1137955726532497410,"Сказал обоссаный ретроград, который все ещё живет ксанаксом, а не оу джи.",0
1152813941887774720,"Такое ощущение, что это ламотриджин вывел меня из состояния деперсонализации/дереализации, в котором я находилась последнее время,  и теперь ко мне вернулась депрессия",1
731084484477587456,действующее вещество препарата – пароксетин. Из группы избирательных ингибиторов обратного захвата серотонина,0
968424588458844161,"Жалко американцы не прошли, можно было бы аддералом затариться",0
1026174369473724416,"@Niallos_off хуже фуро, бисака и мии только флуоксетин это просто фатальный пиздец, и я очень надеюсь, что ты его не принимала💕",0
921280777790394368,"Тебе уже 25, а за спиной ещё ни одной пачки флуоксетина",0
1134766984246116352,Как действует Лоперамид от поноса. Как правильно необходимо принимать препарат и кому он противопоказан.,0
1147203437345542144,фармацевт в здоров.ру на кантиме не поставила отметку об отске флуоксетина #aftaa,0
645668712578682881,Антидепрессант пароксетин небезопасен для подростков,0
1069230599301447682,сборная асматиков и сальбутамола и прочих доппингов победила,0
705776406307971072,Барри Линдон - это Антуанетта Копполы под ксанаксом,0
1168906878765666305,"крч все тот же флуоксетин я сегодня получила в больнице, теперь у меня его почти до ноября. а там мб к платному сьезжу",0
1096683762597941248,"@BambarbiaName @miadonna0808 @Anschluss_2014 Симбикорт(один, два раза в день) и беродуал ингалятор(при возникновении необходимости, хоть десять раз в день), на сегодня лучше этого  ничего нет!  А Все лекарства, которые описаны у вас в ветке слабее этих  и не так  эффективны.",0
742281830196510720,"Сижу под флуоксетином и фенибутом , ммм",0
727374356037423104,@_NESTEROVICH я ж сказала паксил хуета,0
1085265373266620419,"Первый день с Ксанаксом. Полет нормальный, окружающий мир исчез.",0
1027661619403386880,"депрессия - это болезнь, а не состояние. когда я впервые приехала в Луганск в начале 2015, то была потрясена, увидев у таксиста флуоксетин. у вашего региона действительно особый случай.",0
1064172672295280641,"Да какого хрена в этой стране не продают аддерал, мне бы сейчас он очень помог",0
1063680920002199553,сколько дичи мне снится на ламиктале и НИ РАЗУ не приснился ни один из отп,0
1129099725322559488,"Сальбутамол это скорее как нашатырь (ой, то есть сыр бри) для человека в обмороке",0
713616322333130756,"Малышева расхваливает метформин на первом. Рецептары, готовьтесь",0
1012607750327668737,12. таблетки эгилока по 100 мг от сатаны. они вообще не ломаются,0
1102869302477230080,"Никогда не знаешь, рецепт на что потребуют в этой аптеке. Иногда всё гладко, ничего не просят. Иногда показываю московский на флуоксетин, сейчас на ламиктал попросили. Я такая: а я вам отдала. Нашли в архивах летний, трёхдневной действительности.",0
902399791891656704,"может травмат, а не прозак? ну там т9 автозамена",0
991795625040732161,Я счас резко поняла что меня уже бесят все эти мемы на тему ксанакса и глицина  Тип Хватит.,0
1091089767322783745,"Проебала четыре приема велафакса, и теперь у меня отваливается голова",1
923320498800513024,"*говорит голосом Коклюшкина*(всм на самом деле)  -какое лучшее средство от диареи,доктора? -лоперамид,смекта -не праавильно! лейкопластырь https://t.co/vmYXB8ussc",0
1066249998805987328,"@IpanemaGirl3 да, водить противопоказано. особенно, если их в солидных дозах разово потреблять, от 300 мг прегабалина твои мозги покажутся тебе сгустком желе.",0
945613923973201920,Около аптеки увидела девушку с 5-ю пачками флуоксетина Воу,0
1094558395288506368,"хочешь, я тебе накидаю ссылок на хорошие исследования, в которых была доказана эффективность осельтамивира?",0
1145049627202347009,"Покурил сигару, слушаю The Doors, выпил антидепрессантов, закинул ксанакса, все просто заебись",0
1108269898852155392,Не мешай оксикодон с пивом.,0
961632681346945025,"Принимай наш сеалекс, там 12 капсул, надолго хватит",0
1096156956237144065,"@Tarnaya_Fabrica @Psikhonaft Борьба и борцы. Не вызывает одышку. 7ми месячный марафон. Вы мою теорию рассматривать наврятли будете. Выход через кбд и тгк + прегаболин. Потом работа с психикой, которая не хочет воспринимать что она не в теле супермена. Один зп заменять другими? Да 👐",0
812629920090308608,"половина Штатов сидит на прозаке,опиатах и амфетаминах.Самый модный диагноз ""синдром боли""",0
1117465501427486720,"Перестройку кончим так: мелаксен, анальгин, прозак!",0
1149631173636706306,да ниче мы тут рассуждаем об искусстве используя термины чтобы показать что якобы разбираешься в ситуации но при этом пишем что в России могут прописать ксанакс и более того тебе таблетки отдала коллега с работы ну ты поняла одна история охуеннее другой,0
1086736142488219648,"дозировка оланзапина и вальдоксана, на ночь аминазин помогают поверить, что каждый человек заменим. новый день даст по печени и за спиной заломит руки, как мент. убивая мозг, кроша прошлое на бессмысленные фрагменты.",0
1165914946670157825,"Травки для сна, нахер ксанакс этот",0
1121340520842891264,ещё бы флуоксетина замутить бы)),0
841596228517388288,"триттико твой тоже ж седатив, нэ?",0
897585687184252929,"я как под флуоксетином, так же  хуебесит",0
958995709717630977,"Тактаров пишет , что ""их "" химия ушла так далеко, что не определяется пробами, а сальбутамол астматиков это для отвода глаз.",0
1074667464116576257,Привет. Запоздало влезу в разговор. Пароксетин я покупала за 300 рублей на сайте аптека.ру. Заказываешь и тебе привозят в аптеку у дома.,0
966692097511297024,"Я обожаю эту б(л)огиню, без сарказма, её видео заставили меня улыбнуться и отсрочили мой суицид, до неё это удавалось сделать только Паше Технику под ксанаксом.",0
691681345395953664,"«Песни для Маргериты Кагол» как–то ощутимо слабее второго лонгплея, но есть совершеннейшие шедевры. (Да, я втрескался в «Рексетин».)",0
1114092699655770112,"@kak_otrezal Ох, да, уже пришлось расчехлить свой чемоданчик Тут верно советуют местные гормональные спреи на основе флутиказона, у нас это Фликсоназе, Авамис (если курсом - прям хорошо помогает) + капли (лекролин, кромогесал) + таблы  Ещё есть тема пройти АСИТ, не пробовала?",0
904712889415684097,Американцам нужно послать гумконвой с имодиумом.,0
1080400054303838208,"Выгружаю всё таблетки с рюкзака, врач попросил посмотреть, что у меня есть. Тут на глаза ему попадается пачка прозака В: Что это? Я: Ну, вы и сами знаете В: *улыбается, достаёт с кармана точно такую же* Я вас понимаю",0
776477442651328512,Препарат Глюкофаж купить в Москве – описание и инструкция по применению лекарства «Глюкофаж» - заказать недорого Глюкофаж,0
1048181028001652738,"— ты что, грустненькая? — да не, я нормальная — просто флуоксетин не продают?)))))))",0
1007529856203141120,"- нам нужен протокол на ситаглиптин, иначе его не дадут - что такое ситаглиптин? - янувия - а что такое янувия?   орала все утро хддддд",0
1199026666636529664,@k_hohlov @sweaater С пивом ещё хорошо баклофен,0
1197130090498461698,"Сначала они отпускают флуоксетин только по рецепту, а теперь и кетанов, который единственный помогает мне от зубной и головной боли. Ахуенно блять, учитывая то, что пока я запишусь и пока схожу к врачу, хта боль 300 раз начнется и кончится  Почему все так не по-человечески?",0
761260645773901824,от срачки -- лоперамид. Температуру сбивать не нужно -- сама пройдёт),0
1087588117220155393,"Вообще не помню вчерашний день, надеюсь я не мешал ксанакс с алкоголем и не сдох вчера",0
1164664798686195712,венлафаксин был бы тогда отвратительно длинным эльфом,0
724423151787061249,Лучшее решение в пол шестого утра: пересмотреть все известные клипы нирваны. Лучше только пересмотреть нацию прозака.,0
1079642206531657729,Лучше бы там был оксикодон,0
974436042769092608,вообще сравнительно давно не было етой всей хуйни когда никакие таблетосы никакой отец наш ламотриджин не спасает от того чтобы прорыдать полночи – и как бы ты хочеш отвлечься на проверку эссе но посреди эссе трясёшся и ревёш,0
1162376620704968705,"Пацан-лар Назначили Аатракс ?(вроде 3 раза в день) и паксил вроде 1 раз в день утром. Врроде что то из этого блочит никотиновые рецепторы. Как я буду теперь курить, и будет ли хоть какой то эффект с сижек? или вооббще усилит",1
909811075545223169,"я как раз сегодня ходил к врачу с проблемой депрессивной фазы биполярного расстройства, назначили ламотриджин",0
1117896100071927808,"@mintmur Таблетки облегчают все симптомы аллергии, конечно, они не убирают насморк, но отек  сбавляют.   Какие ты капли в нос от аллергии пробовала? Тафен еще хорошие.   Дело в том, что у насморка при простуде и насморка аллергического разные причины и капли нацелены на разное",0
1109718830560002049,Для покушать я люблю клюкву и флуоксетин. Прекрасная еда.,0
997114081755746305,вся загвоздка в том что большинство панических атак происходит в общественных местах типа учебных заведений/транспорта/магазинов и хуй ты на уроке попьёшь чай или поспишь мне лично даже таблетки выпить и принять дозу вентолина не дают о каком отдыхе идёт речь,0
1115173241943928832,Похудение с помощью Глюкофажа: правда и домыслы о самом препарате и его результативности,0
744293715162824704,"Она такая ммм какой веселый и загадочный, а он такой под баклофеном",0
1117087797561712640,"ЭЙ, ПИП, ТВОЁ ДРЕВО ЖИЗНИ Я СПИЛИЛ И ТЫ СДОХ ОТ КСАНАКСА — СПИ, ЛИЛ! #PALMDROPOVCHALLENGE",0
889878451032911873,25. Как-то раз случайно (напившись) сожрала очень много ксанакса и проспала двое суток. Повторять не собираюсь,1
770256263859036161,"Отказавшись 2 месяца назад от прозака, этаперазина и атаракса  действительно считаю, что сейчас начинаю жить.",0
988790619819728897,А сеалекс? Нельзя забывать классику.,0
978017115130261504,фейл дня - продать пассажиру лоперамид от ёбаной ЗОЛОТУХИ. #хуёвый_провизор https://t.co/5R3ZiG8j6m,0
1077675891273150465,надеюсь ты попал в мир ксанакса и рэпа братан,0
1090278366702460934,"Нам с мужем нужно принимать всю жизнь препараты - статины, метформин, мне еще клопидогрел+эгилок, мужу - кардосал. Все это вместе - 3-3,5 тысячи ежемесячно. Плюс здоровое качественное питание. Если бы не сын, сдохли бы(((",0
1077575445535735808,Как хорошо что есть баклофен,0
714905031208800256,За 45 минут ни одного Сеалекса не замечено. Или он только в официальных матчах? ) #ФранцияРоссия,0
1155790681924886528,"из мордора мне выслали похожее на тахикардию состояние, конечно. зато за полдня с половинкой пароксетина написано и сделано больше, чем иной раз за день. традиционно не хочется жрать, но хочется бегать и творить, будто от щедрой порции спидов.",0
1136580076152270849,"интересно, а вместе с бесплатным бургером на открытии BlackStar будут давать лоперамид?",0
1090520484607938561,"Не то чтобы я совсем неальо в медицине, но небулайзер для меня это шото вроде проектора звездного неба, а ксанакс - слабительное ¯\_(ツ)_/¯",0
909979157148438528,"Я не понимаю. Беродуал, Теопек, Сальбутамол и я все еще не могу нормально дышать. Не хочу опять скорую, стремно.",0
999220745850023937,Моя кофейная кружка до краев полна Перкосетом,0
1095353234191982592,"Флуоксетин не легкая штука, но и не тяжёлая. Хорошо снимает тревожность.",1
964881645638684673,"пиздежь, я этот сальбутамол на ночь применяю и сплю спокойно",0
875163715343187968,"Если я получу диплом и ни разу не использую аддерал, это будет фантастика.",0
1167001105198460928,"Ой, ля, у меня же нет теперь дневного приёма венлафаксина 🙃 Это значит, я могу спокойно проёбывать обед",0
769560613198659584,"поправляйтесь! Вы нам нужны. Пс. Рекомендую амиксин и глево. Они быстро поставят на ноги. Ппс. Это не реклама, просто совет.",0
931837508723335168,"чел мог дальше делать музыку,зарабатывать деньги,но он просто пережрал ксанакса и сдох)разве это не долбоебизм?",0
1138089210580279296,После ксанакса. А ето ты до него.,0
1000412611043872773,сеалекс- это пустышка. Мириться надо правильно.,0
885785961333960704,"оно самое. Кстати, странный факт: я просила Триттико, но мне врач сказала, что его в основном мужчинам назначают. Чушь какая-то.",0
665252648866750465,Пример. Препарат Крестор - цена от 4635 до 8085р. Как может быть такой разброс цен?! Кто во что горазд.,0
962565424985640963,"Почему бы их не прокалывать беклометазоном перед стартом. Это полностью лишает потребность в сальбутамоле , эфедрине и др допинге",0
880061714183712768,"надо ксанакса принять, спокойнее будет)",0
921729707485335558,БАКЛОФЕН РЕБЯТ. МЕШАТЬ С ФЕНИБУТОМ БАКЛОФЕН,0
1165684337859334149,"Разумеется, это нередкое осложнение. Тогда переходят на ривароксабан (Xarelto) чаще всего(вопрос цены).Но я знаю очень много людей, принимающих его десятилетия и доживших до глубокой старости. Моему свекру отменили его из-за операции и он умер от легочной эмболии из-за тромба.",0
648833925637382144,гемодинамика склонна к гипертензии эбит :-( тахикардия до 90 в мин. Метопролол или бидоп что ли попить,0
974668978349117440,"Сука, ебаные бомжи. Работать идите, блять. Только торчать и попрошайничать могут. Хуесосы унылые. Ксанаксом клизму поставь и иди спать, уёбок.",0
901622459245502464,там только парт про костлявую на пасодобль вставляет ну типа бит путает мысли как прозак а от остальной атмосферы трека в окно охота,0
1052949047517032449,Год назад выкинула свой рецепт на покупку флуоксетина. Теперь дико негодую потому что сейчас этот препарат отпускается только по рецепту. Это полный провал.,0
1197116380803469313,"@Noisele99573128 Нету, дорогая, нету.  Я неделю назад ""слезала"" с паксила. Вот там дааааа. Если интересно, могу рассказать",0
967105502189637634,"Захожу в Инстаграм  Вижу, как телки на несколько лет младше меня где-то тусят, бухают, проводят вечера со своими мужиками  Ну а мне 19 и чё я?  Я сижу в обнимку с паксилом и смотрю на азиатов  Поздравляю, вы проебали свою жизнь  100500 очков Слизерину!",0
1020246268382261248,"фрешменов много крутых. я слушаю. не пишу о них, потому что не хочу забирать у вас хлеб. да и вы лучше шарите) знаете кому идут розовые штаны, кто из них с кем спит, кто у какого барыги покупает алпразолам",0
989938248473563136,"@dw_russian это рассчитано на прозак-дебилов,вмешивалась,чтобы ""посеять рознь между американцами"", только почему то ФБР готовило по сути госпереворот",0
1046052970486538241,"раньше паксил назначали, но теперь с него параноит",1
960604217487646721,"Все хорошо, но меня пугает, что есть какая-то нерешительность перед большим количеством задач Наверное потому что колеса последние дни почти не пил, потому что почему-то из всего города внезапно исчез ламотриджин и я выполнял учёт по его поиску",0
801439268459675648,"Вместе с антидепрессантом закинул еще сколько-то (не очень много) прегабалина. Хочу чтоб это длилось вечно, но боюсь судорог.",0
1196423115221417984,"Папа плакал при мне два раза. Мне кажется, он чувствует мою ложь и вообще устал. Похудел. Высох как-то. Трубки не выдергивает. Смотрю, ему колют флуоксетин,ноотропы закончили. Опять что-то пытался показать, но разозлился, что я тупая такая. И передаёт всем привет! Так и сказал",0
1157889243483660288,"Если есть возможность. Подыши через него - Лазолваном или Пульмикортом, можно Беродуалом. Два раза в день, больше не нужно. В течение пяти дней. Всё пройдёт.)",0
1000465105283264512,вывод - имитация оргазмов лечится сальбутамолом ?,0
1117897266935812097,"@mintmur Виброцил я в детстве капала, это тоже сосудосуживающая хуйня.  Аллергические можно часто капать, в отличие от сосудосуживающих. Потерпи пока аллергия пройдет, но только, пожалуйста, не надо опять на капли подсаживаться.   Аллергодил и тафен - довольно термоядерные капли, пробуй",0
1199366173562982400,"Состояние который день уже — как в детстве в очереди к зубному. Если 200 мг ламотриджина не сотворят чуда, опять буду просить транки.",0
1161759193763913728,"Сап двач, аноны. В общем, интересно было бы узнать про аптечные трипы и все, что с ними связано, в особенности про ноотропы, прозак и римантадин. Кстати, аноны, мой первый тред. Двач был до меня недосягаем, пока я не начала встречаться с двачером. (Вот т",0
1110868220360179713,"сдала банки и бутылки из-под безалкогольного (!) пива, купила венлафаксину да мельдония. ЭХ ЖИВЕМ!",0
1039776749918273536,А что можно ждать от Сифилюси Трипперштейн - остатки межушного ганглия угашены ксанаксом..,0
663016690205241344,"@porosyonocheq @GRFailure НУ ТЕБЕ НЕ УГОДИШЬ рексетин тогда посмори, у нас без рецепта но хз как у вас там",0
733512061150474240,"Кто читал Нацию прозака? Вспомнилось вдруг. Автор наркозависима по сути, а столького добилась сучьи Штаты!",0
927964154400591873,"Обидно, когда в тренде панические атаки, а у тебя совсем не модный гастрит    У них ксанакс, а у нас ебаный мизим, даже не понтануться",0
880473769063706624,"Странно. До вмешательства Тимошенко, Тамифлю стоило 600грн., после вмешательства 60 грн.",0
671194127397224448,@fevralether Фликсоназе Вам в помощь.,0
1086266434873970689,"Тамифлю - если грипп то лучше им, вроде как единственное противовирусное от гриппа с доказанной эффективностью",0
1140495050717220864,"Мечты, мечты. Лучшим вариантом, всерьёз осуществимым на практике, было бы простое объяснение, почему эта бессвязная чушь такая чушная, после чего инвиды, излечившиеся таким образом от недуга свободны с этого самого момента, остальным предлагается Процеедура или дурка на выбор.",0
652768528567812096,С флуоксетином было гораздо круче жить-.-,0
1061690522912374784,"Ночи с собой имодиум, его даже запивать не надо, ну ты че",0
889069520131948544,Имодиум скотчем примотать и написать Акция!!!,0
719990851364110337,А сегодня в ссоре с кветиапином! Ррр,0
1038452608095211521,"@bonbon_gi Лоперамид, уголь, смекта Все, что найду",0
1039177708427780096,"@Eirikh8 Персен, паксил, прозак Хотя хз что из этого щас продают без рецепта",0
1118026586916380673,"Это сальбутамол? Если да, то я с таким ходил и это не мило совсем.",0
676747746892767232,@sssmirnov У него баклофен закончился.,0
1053223336971587584,"у меня ночью был приступ от него и пришлось снимать сальбутамолом, я не уверен, что мне подойдет из-за БА",1
644839908251668480,"@juliamayko @and_Possum Не, Папе пора курс прозака. Он не в себе(( Очередные детсадовские игры. Этот удалю, этот приоткрою(( Херней страдает",0
829269124681519115,"Играю в дотку и тут ,пасанята говорят ,шо у меня голос почти как у Техника,прихуел малясь ,ксанакса им подогнал",0
1131623212444540929,"Мне тупо лень дышать турбухалером, пить таблетки и мерить давление",0
1141083903366533120,"ребята, то, что героиня зендайи творила всякую хрень, виновата система! как слышно? ебучая система заставляла девочку кашлять, перед тем, как спиздить мамкин ксанакс",0
1197507407502548992,"@N1Sk_ Их миллион разных видов для разных случаев. Хз что такое тгк. Если тебе интересно, мне прописали пароксетин.",0
1052288305860145152,"Система ""Оранж"" работает уже более пяти лет и к реформе не имеет отношения. Вам нужно у лечащего врача выписать рецепт на бесплатный Серетид и получить его в аптеке - это и будет проверка работы реформы. Желаю удачи.",0
1086668108771876864,"Тутуду , нужен ксанакс , тутуду нужен ксанакс",0
859790860816396288,"//гуглю инфу про паксил и его цену, потому что трипачит больше, чем от фенибутаХ О Ч У //",0
1126939569411231745,"Просьба о помощи! Обращаюсь к тем,кто принимает препарат Ксарелто!!! Выручите,кто может - необходимо 3 таблетки дозировкой 0,015, соответственно,с возвратом, необходимое лекарство приедет 13 числа. тел.для связи 9637457024.",0
909018324352339968,это все после смены прозака и кучи всего вместе с ним на велаксин,0
848836278569324547,"Когда я стану мудрым сенсэем, первый совет для моих учеников будет таков: Не взял лоперамид - не идёшь в путешествие.",0
1107312568648036353,"Сердол и Эвкл рядом друг с другом. Ну и тут сразу понятно какая Сердол коротышка, хотя и Эвкл не велика",0
1019231963260039169,"Стою на курилке и объясняю что такое оксикодон,  вот нормальная работа же",0
814017438480269312,бля это надо штук 10 флуоксетина въебать чтобы быть таким вмазанным,0
829697200733188097,больно много хорошего слышала про Флустоп на инфекциях. Как-то его забыли,0
1114763211105087488,Зато теперь у меня есть рецепт на 300 капсул флуоксетина.,0
1158643407272722432,Хорошее настроение заменили Прозаком. Держу в курсе,0
887281127462973440,"Сидят тетки старые, вонючие, и мимо идет медсестра и спрашивает вы за рецептом, они отвечают да за алпразоламом, галоперидолом и циклодолом",0
1008490867257114626,"А потом я создам свой авторский курс, как подсушиться на ксанаксе, чуть не отъехать и решить улучшить себя. Ну а чо? Как по мне - годная для стартапа идея.",0
1094345546209390593,Тамифлю? Это что? Разновидность препарата под названием антигриппин???,0
1156802975844753408,я кстати не знаю почему флуоксетин не запретили ещё (если ты про него) хх,0
967811521882546176,АХХАХАХАХАХАХАХАХАЭАЭАХАХА Давайте в каждую передачу звать Техника объебаным ксанаксом ))))))))))))),0
1059905190470602752,"О поставках в Украину тамифлю по завышенным ценам договаривался лично ПЕТРО ПОРОШЕНКО Тимошенко же поставили перед фактом перед посадкой самолёта, который она спешно распорядилась растаможить и встретила в аэропорту.",0
1088316963431088128,для меня вообще самые нормальные это были прозак там больше накопительный эффект и нет сонливости,0
832883583597604864,"Еще можно купить таблетки от диабета типа метформина, растолочь и давать вместе с шарфем",0
1130004229886754816,"но ты не император всероссийский, не царь польский и не великий князь финляндский. В лучшем случае император шмаль, царь ксанакса и великий торч харьковский",0
1031630918245593089,"с товарищем флуоксетином мы не общались больше года, видимо, скоро снова встретимся)",0
872473943315275776,В каких случаях используют глазные капли Ципромед -,0
667651800204451840,"@senior_pmidor @rasstriga отведайте прозака, страхи уйдут)",0
996762545334693888,"Открыть аптечку,увидеть прозак,очень сильно захотеть,но не взять.вот она сила воли!",0
829405045921869824,нашел залежи флуоксетина рисполепта зипрексы финлепсина депакина ламиктала кеппры и циклодола  смеюс почему НЕ ВЫКИНУЛИ???,0
1066693268015128576,По лицу тебе за баклосан,0
1014758796307189760,"флуоксетина тогда не было, лечили свинцом",0
1046048387265687552,"Выпила сегодня 2 таблетки сейзара за раз, сходила погулять, впервые за месяц чувствую себя живой",0
831034350397382658,"из жизни аллергиков: когда сальбутамол остается на донышке, он в дрянь невкусный",0
727585426320543744,"Бляяя.. Полуфиналы, Лестеры это все херня. Где мужик с Сеалексом?!",0
985204817588051968,"Это значит, что придется прощаться с прозаком и велбутрином, а я не могу без этих ребят. На диете сидеть потом. Вино нельзя. С пузом на шугаринг, наверное, как-то не удобно идти. Зарасту😂 Хорошо хоть сиськи не отвиснут - нечему😂 И что потом вообще делать?!",0
